value_temp,value_hum,value_acid,hour,day_of_year,time
3.3499691,103.11872,5.4230127,0.32700637,0.897761,2023-03-29T21:28:14Z
0.3215748,0.08044856,5.0,0.41315418,0.9015942,2023-03-29T21:38:14Z
0.2947655,0.14041895,5.0,0.3247141,0.8900503,2023-03-29T21:48:14Z
0.29752308,0.112522945,5.0,0.37998718,0.88972205,2023-03-29T21:58:14Z
0.22741222,0.19905242,5.0,0.2483138,0.89975625,2023-03-29T22:08:14Z
0.3120473,0.118188575,5.0,0.4088353,0.8943767,2023-03-29T22:18:14Z
0.22976132,0.13532944,5.0,0.30819988,0.89415395,2023-03-29T22:28:14Z
0.2679622,0.14927725,5.0,0.30951938,0.89112175,2023-03-29T22:38:14Z
0.31553963,0.09806912,5.0,0.4035826,0.90095156,2023-03-29T22:48:14Z
6.9216385,117.8797,6.866741,0.373503,0.8781975,2023-03-29T22:58:14Z
0.25216758,0.16319558,5.0,0.2956597,0.8946812,2023-03-29T23:08:14Z
0.2634465,0.11746192,5.0,0.32188007,0.8921008,2023-03-29T23:18:14Z
0.25121102,0.15998513,5.0,0.3396095,0.8920735,2023-03-29T23:28:14Z
0.28074965,0.14312567,5.0,0.3727135,0.8964108,2023-03-29T23:38:14Z
0.28310588,0.10334885,5.0,0.40068862,0.90067905,2023-03-29T23:48:14Z
0.29540172,0.14941439,5.0,0.40495867,0.8907175,2023-03-29T23:58:14Z
0.29814386,0.14600138,5.0,0.39562318,0.89198107,2023-03-30T00:08:14Z
0.29590768,0.095902644,5.0,0.39143723,0.886509,2023-03-30T00:18:14Z
0.3223868,0.10160699,5.0,0.4085541,0.8881106,2023-03-30T00:28:14Z
0.2253292,0.13762456,5.0,0.2644786,0.8994424,2023-03-30T00:38:14Z
0.33821014,0.1612734,5.0,0.36806408,0.89604366,2023-03-30T00:48:14Z
0.32076058,0.1983911,5.0,0.30540484,0.89839923,2023-03-30T00:58:14Z
2.2687275,107.70279,7.204159,0.38626993,0.90258324,2023-03-30T01:08:14Z
0.28654268,0.26484835,5.0,0.17011827,0.9134877,2023-03-30T01:18:14Z
0.31378505,0.099167496,5.0,0.3934758,0.89614594,2023-03-30T01:28:14Z
0.3119124,0.089408696,5.0,0.44309005,0.8875159,2023-03-30T01:38:14Z
0.24803892,0.18234767,5.0,0.3018323,0.87887836,2023-03-30T01:48:14Z
0.30872354,0.08115438,5.0,0.42989558,0.89487725,2023-03-30T01:58:14Z
0.20527081,0.22537515,5.0,0.24171346,0.8963723,2023-03-30T02:08:14Z
0.3123294,0.16687033,5.0,0.32022056,0.8963194,2023-03-30T02:18:14Z
0.29141754,0.20007639,5.0,0.31048334,0.8900438,2023-03-30T02:28:14Z
0.31052488,0.12852503,5.0,0.4184184,0.8916013,2023-03-30T02:38:14Z
0.27881435,0.21379057,5.0,0.31090474,0.8856295,2023-03-30T02:48:14Z
9.45072,104.24225,6.481442,0.22830644,0.90145403,2023-03-30T02:58:14Z
0.30624664,0.0797628,5.0,0.41165686,0.890337,2023-03-30T03:08:14Z
0.2669081,0.15508567,5.0,0.3509098,0.89568603,2023-03-30T03:18:14Z
0.2952213,0.12739758,5.0,0.38054433,0.87822175,2023-03-30T03:28:14Z
0.32308146,0.12051037,5.0,0.40840977,0.89497006,2023-03-30T03:38:14Z
0.294915,0.23913707,5.0,0.23348989,0.89586747,2023-03-30T03:48:14Z
0.26353145,0.12724596,5.0,0.34342,0.89376533,2023-03-30T03:58:14Z
0.28710607,0.13937567,5.0,0.3547907,0.8914751,2023-03-30T04:08:14Z
4.7192354,117.174706,6.5017505,0.40875912,0.88226146,2023-03-30T04:18:14Z
0.27486658,0.18758188,5.0,0.3333127,0.87936074,2023-03-30T04:28:14Z
0.24933335,0.19200088,5.0,0.3104204,0.8936186,2023-03-30T04:38:14Z
0.34877864,0.21138997,5.0,0.32114205,0.8985877,2023-03-30T04:48:14Z
0.29473242,0.12352535,5.0,0.377433,0.8968033,2023-03-30T04:58:14Z
0.27579394,0.15794396,5.0,0.3346911,0.8884871,2023-03-30T05:08:14Z
0.25799754,0.18732531,5.0,0.26739517,0.9068268,2023-03-30T05:18:14Z
0.29376465,0.12928768,5.0,0.30934504,0.9031176,2023-03-30T05:28:14Z
8.419008,102.52437,7.9501085,0.39479068,0.89129466,2023-03-30T05:38:14Z
0.29611218,0.14673176,5.0,0.37387934,0.8770579,2023-03-30T05:48:14Z
0.30981594,0.11299307,5.0,0.37987015,0.9007368,2023-03-30T05:58:14Z
0.25439608,0.13133109,5.0,0.29275513,0.89317286,2023-03-30T06:08:14Z
0.27107778,0.13988823,5.0,0.34212163,0.89871854,2023-03-30T06:18:14Z
0.3167767,0.17542256,5.0,0.27892122,0.91427636,2023-03-30T06:28:14Z
0.292311,0.15469977,5.0,0.34760457,0.89734,2023-03-30T06:38:14Z
0.28651392,0.1581026,5.0,0.32130474,0.89949197,2023-03-30T06:48:14Z
0.3368976,0.20253287,5.0,0.33333886,0.8913411,2023-03-30T06:58:14Z
0.28955135,0.132538,5.0,0.34886244,0.89269763,2023-03-30T07:08:14Z
0.33871484,0.12165065,5.0,0.3841837,0.88794136,2023-03-30T07:18:14Z
0.22957635,0.16304687,5.0,0.3373004,0.90159285,2023-03-30T07:28:14Z
0.3402235,0.16000165,5.0,0.3516315,0.9031087,2023-03-30T07:38:14Z
0.29060993,0.13181157,5.0,0.36541367,0.88813925,2023-03-30T07:48:14Z
7.410485,110.36205,7.524148,0.35097012,0.893633,2023-03-30T07:58:14Z
0.24549559,0.1801625,5.0,0.3143252,0.8844902,2023-03-30T08:08:14Z
0.28462023,0.15704863,5.0,0.3798645,0.89976627,2023-03-30T08:18:14Z
0.27018172,0.13316652,5.0,0.36725304,0.89197165,2023-03-30T08:28:14Z
8.943028,109.0347,6.5609713,0.37081784,0.8934727,2023-03-30T08:38:14Z
0.23062354,0.19459386,5.0,0.2699641,0.8981867,2023-03-30T08:48:14Z
0.3275774,0.06704992,5.0,0.44175115,0.8937318,2023-03-30T08:58:14Z
0.36374348,0.21298508,5.0,0.29441214,0.8988808,2023-03-30T09:08:14Z
0.28837255,0.12458524,5.0,0.3902991,0.8737603,2023-03-30T09:18:14Z
0.29936776,0.22028841,5.0,0.32410926,0.90128493,2023-03-30T09:28:14Z
0.29407886,0.16716522,5.0,0.31852752,0.9005397,2023-03-30T09:38:14Z
0.24303496,0.14112389,5.0,0.3421899,0.8900864,2023-03-30T09:48:14Z
0.28548968,0.19015853,5.0,0.32251868,0.8836015,2023-03-30T09:58:14Z
0.23051979,0.16739202,5.0,0.3472395,0.88962245,2023-03-30T10:08:14Z
0.27019852,0.19461359,5.0,0.32976472,0.879884,2023-03-30T10:18:14Z
0.28594887,0.18818133,5.0,0.2834291,0.8971772,2023-03-30T10:28:14Z
0.31409732,0.1264117,5.0,0.41601026,0.88005567,2023-03-30T10:38:14Z
0.288287,0.14485799,5.0,0.364616,0.89227325,2023-03-30T10:48:14Z
0.3112823,0.08818609,5.0,0.41458198,0.89041376,2023-03-30T10:58:14Z
0.26151142,0.2386425,5.0,0.22400242,0.91679555,2023-03-30T11:08:14Z
0.3160962,0.11532429,5.0,0.4145419,0.8986899,2023-03-30T11:18:14Z
0.29925117,0.15129139,5.0,0.39375442,0.88417685,2023-03-30T11:28:14Z
0.32376072,0.21664132,5.0,0.26866642,0.9185242,2023-03-30T11:38:14Z
0.3204595,0.13212276,5.0,0.38958088,0.8936074,2023-03-30T11:48:14Z
0.32402998,0.11858283,5.0,0.37824368,0.8934953,2023-03-30T11:58:14Z
0.23330568,0.23589367,5.0,0.23079662,0.897754,2023-03-30T12:08:14Z
0.2967824,0.12672743,5.0,0.40161365,0.89388895,2023-03-30T12:18:14Z
0.33605316,0.21607625,5.0,0.26984188,0.90778655,2023-03-30T12:28:14Z
0.29227108,0.15089303,5.0,0.3217308,0.89109683,2023-03-30T12:38:14Z
0.32337004,0.10216675,5.0,0.42024124,0.89552027,2023-03-30T12:48:14Z
0.2800909,0.09860352,5.0,0.38035876,0.8936062,2023-03-30T12:58:14Z
0.2132616,0.18878078,5.0,0.2635092,0.8986537,2023-03-30T13:08:14Z
0.30779812,0.22146758,5.0,0.27600026,0.89933777,2023-03-30T13:18:14Z
0.26405042,0.12352982,5.0,0.36407667,0.8971081,2023-03-30T13:28:14Z
0.30668163,0.1278079,5.0,0.3460335,0.8919353,2023-03-30T13:38:14Z
0.27656865,0.126068,5.0,0.3884391,0.87391216,2023-03-30T13:48:14Z
0.26527354,0.16518852,5.0,0.3153562,0.87992424,2023-03-30T13:58:14Z
0.22862488,0.17937183,5.0,0.26653627,0.9033997,2023-03-30T14:08:14Z
0.3162323,0.15800096,5.0,0.3346851,0.896153,2023-03-30T14:18:14Z
7.7658286,114.38199,5.8345532,0.37612405,0.89880013,2023-03-30T14:28:14Z
0.24608925,0.16603638,5.0,0.31906107,0.8952815,2023-03-30T14:38:14Z
0.2820162,0.11438195,5.0,0.4208345,0.8898429,2023-03-30T14:48:14Z
0.17892167,0.29401118,5.0,0.27018687,0.88699573,2023-03-30T14:58:14Z
0.3093331,0.13425192,5.0,0.36116484,0.8879365,2023-03-30T15:08:14Z
0.23367493,0.20794559,5.0,0.29018876,0.89859873,2023-03-30T15:18:14Z
0.27242088,0.15117338,5.0,0.3241011,0.89205146,2023-03-30T15:28:14Z
0.3369825,0.179894,5.0,0.28398567,0.8917164,2023-03-30T15:38:14Z
0.33707207,0.2035194,5.0,0.24847661,0.89788395,2023-03-30T15:48:14Z
0.2849167,0.17137727,5.0,0.36776587,0.899157,2023-03-30T15:58:14Z
0.3065012,0.14454108,5.0,0.35779864,0.8924046,2023-03-30T16:08:14Z
0.36016524,0.1936544,5.0,0.31696674,0.9070076,2023-03-30T16:18:14Z
0.30913037,0.08946695,5.0,0.4096059,0.8951529,2023-03-30T16:28:14Z
0.30897686,0.1573595,5.0,0.35611466,0.8941007,2023-03-30T16:38:14Z
0.28722894,0.20076996,5.0,0.299687,0.882314,2023-03-30T16:48:14Z
0.24383754,0.18842831,5.0,0.28067732,0.8981988,2023-03-30T16:58:14Z
0.25414106,0.18895374,5.0,0.34616765,0.89205027,2023-03-30T17:08:14Z
7.7363234,119.5167,7.860486,0.32638928,0.9009186,2023-03-30T17:18:14Z
0.2991924,0.1604954,5.0,0.32609898,0.9041503,2023-03-30T17:28:14Z
3.349282,106.12745,5.49166,0.407435,0.8806092,2023-03-30T17:38:14Z
9.068723,116.235886,5.8316145,0.3921345,0.90395087,2023-03-30T17:48:14Z
0.2950906,0.14212392,5.0,0.4244233,0.879313,2023-03-30T17:58:14Z
0.31030113,0.22741057,5.0,0.27684468,0.89527506,2023-03-30T18:08:14Z
0.27475867,0.19229184,5.0,0.2855215,0.8995202,2023-03-30T18:18:14Z
0.24279013,0.18707304,5.0,0.20978343,0.89647645,2023-03-30T18:28:14Z
0.24513349,0.15219711,5.0,0.30208278,0.9046803,2023-03-30T18:38:14Z
0.30853754,0.09667198,5.0,0.39096618,0.8969758,2023-03-30T18:48:14Z
0.21549007,0.18606202,5.0,0.25441992,0.88922864,2023-03-30T18:58:14Z
0.3135019,0.1074827,5.0,0.39747798,0.9011821,2023-03-30T19:08:14Z
3.7067518,102.87012,6.1844425,0.37605885,0.8966236,2023-03-30T19:18:14Z
0.31716266,0.1648706,5.0,0.30181774,0.90631396,2023-03-30T19:28:14Z
0.29014614,0.20222783,5.0,0.2542936,0.90225714,2023-03-30T19:38:14Z
0.32360807,0.09427899,5.0,0.407877,0.8981861,2023-03-30T19:48:14Z
0.24588487,0.19767126,5.0,0.26873022,0.89915025,2023-03-30T19:58:14Z
0.29319218,0.18649504,5.0,0.34631965,0.89179367,2023-03-30T20:08:14Z
0.2981217,0.09296447,5.0,0.3921169,0.892136,2023-03-30T20:18:14Z
0.2795794,0.1376892,5.0,0.33695006,0.89679915,2023-03-30T20:28:14Z
0.24997683,0.21100323,5.0,0.27807724,0.89833814,2023-03-30T20:38:14Z
0.2553992,0.1128041,5.0,0.34009686,0.9012655,2023-03-30T20:48:14Z
0.2352759,0.18787093,5.0,0.31014094,0.887092,2023-03-30T20:58:14Z
0.2938573,0.16040164,5.0,0.32105708,0.90452385,2023-03-30T21:08:14Z
0.28855914,0.18978201,5.0,0.23241602,0.89404535,2023-03-30T21:18:14Z
0.29311094,0.12626238,5.0,0.37172186,0.89372635,2023-03-30T21:28:14Z
0.3261055,0.08680018,5.0,0.43528172,0.89185923,2023-03-30T21:38:14Z
4.3305755,117.81091,6.6360793,0.3025197,0.8883289,2023-03-30T21:48:14Z
0.2811403,0.16719541,5.0,0.2903022,0.9076718,2023-03-30T21:58:14Z
0.29865873,0.15909313,5.0,0.3276089,0.8948661,2023-03-30T22:08:14Z
0.26338252,0.21362212,5.0,0.27528784,0.89171666,2023-03-30T22:18:14Z
0.32056835,0.099351466,5.0,0.39983457,0.89606404,2023-03-30T22:28:14Z
3.5843065,101.9742,7.255755,0.34740973,0.89204633,2023-03-30T22:38:14Z
0.26466572,0.15519473,5.0,0.3236301,0.8875427,2023-03-30T22:48:14Z
0.32279274,0.19193316,5.0,0.30865565,0.8950633,2023-03-30T22:58:14Z
11.916121,105.34669,6.2052693,0.2761012,0.90446794,2023-03-30T23:08:14Z
0.2771933,0.1607364,5.0,0.3729579,0.8710872,2023-03-30T23:18:14Z
0.27034688,0.11970822,5.0,0.36527798,0.8930934,2023-03-30T23:28:14Z
0.3255549,0.13248195,5.0,0.40174466,0.8997652,2023-03-30T23:38:14Z
0.28029537,0.10582851,5.0,0.38851562,0.90804946,2023-03-30T23:48:14Z
0.31421152,0.15594973,5.0,0.37170792,0.89694786,2023-03-30T23:58:14Z
0.28791887,0.121355414,5.0,0.37426737,0.8861777,2023-03-31T00:08:14Z
4.550907,106.62659,6.7949452,0.2902172,0.89168584,2023-03-31T00:18:14Z
0.31985438,0.11721698,5.0,0.4269664,0.90152323,2023-03-31T00:28:14Z
0.31410113,0.11065831,5.0,0.38600925,0.8924435,2023-03-31T00:38:14Z
0.28760934,0.11263427,5.0,0.38245198,0.8928955,2023-03-31T00:48:14Z
0.29623514,0.1569305,5.0,0.32600483,0.9001799,2023-03-31T00:58:14Z
0.31898686,0.103017904,5.0,0.40633196,0.8833796,2023-03-31T01:08:14Z
0.21786515,0.1968101,5.0,0.2956192,0.87051266,2023-03-31T01:18:14Z
0.3367374,0.18259725,5.0,0.34252167,0.8932552,2023-03-31T01:28:14Z
0.2890685,0.12796433,5.0,0.3268272,0.90203524,2023-03-31T01:38:14Z
0.2886757,0.12427081,5.0,0.3856267,0.89282596,2023-03-31T01:48:14Z
0.26996604,0.1738275,5.0,0.31434092,0.8980448,2023-03-31T01:58:14Z
0.28091365,0.12636314,5.0,0.40915674,0.89841056,2023-03-31T02:08:14Z
0.29640207,0.18318002,5.0,0.33160594,0.895618,2023-03-31T02:18:14Z
0.27157044,0.17096289,5.0,0.31442624,0.90316814,2023-03-31T02:28:14Z
5.6745477,107.47566,7.357366,0.33515602,0.8987425,2023-03-31T02:38:14Z
0.31025153,0.18087317,5.0,0.3442887,0.88343734,2023-03-31T02:48:14Z
0.27433962,0.15680456,5.0,0.3567436,0.87229544,2023-03-31T02:58:14Z
0.31806692,0.15690029,5.0,0.3466584,0.8998133,2023-03-31T03:08:14Z
0.22974677,0.13984309,5.0,0.3423634,0.8988893,2023-03-31T03:18:14Z
7.587043,106.69161,7.0746326,0.3518492,0.8992583,2023-03-31T03:28:14Z
0.3380475,0.19706102,5.0,0.302831,0.90227205,2023-03-31T03:38:14Z
0.32332423,0.16723736,5.0,0.31509268,0.9060023,2023-03-31T03:48:14Z
1.5117896,115.979095,6.3795156,0.34058726,0.8997488,2023-03-31T03:58:14Z
0.20149755,0.15978688,5.0,0.21814556,0.9014844,2023-03-31T04:08:14Z
0.25888973,0.20668645,5.0,0.2675721,0.89733464,2023-03-31T04:18:14Z
0.31273323,0.12816471,5.0,0.36790472,0.9031436,2023-03-31T04:28:14Z
0.28790146,0.17323235,5.0,0.34821475,0.89430916,2023-03-31T04:38:14Z
0.30146015,0.13594896,5.0,0.4096013,0.8951484,2023-03-31T04:48:14Z
0.29944214,0.1759531,5.0,0.30217978,0.90434736,2023-03-31T04:58:14Z
0.24743006,0.20046651,5.0,0.26447737,0.9098966,2023-03-31T05:08:14Z
0.29135364,0.12529153,5.0,0.31253365,0.90272593,2023-03-31T05:18:14Z
0.3330338,0.20335403,5.0,0.32269225,0.8961929,2023-03-31T05:28:14Z
9.400606,105.61771,5.2660513,0.23952444,0.8958537,2023-03-31T05:38:14Z
0.27830958,0.21659158,5.0,0.22172861,0.9099072,2023-03-31T05:48:14Z
0.29361153,0.11178312,5.0,0.40954378,0.8973242,2023-03-31T05:58:14Z
0.2898399,0.10028056,5.0,0.38382304,0.8956429,2023-03-31T06:08:14Z
0.26045543,0.120794915,5.0,0.34149393,0.8958116,2023-03-31T06:18:14Z
1.6431333,101.22326,5.8351254,0.37581384,0.8939303,2023-03-31T06:28:14Z
0.28115168,0.17054252,5.0,0.31170946,0.8918032,2023-03-31T06:38:14Z
0.28995243,0.12780303,5.0,0.3564051,0.88714445,2023-03-31T06:48:14Z
0.32559398,0.15203308,5.0,0.34413794,0.8997152,2023-03-31T06:58:14Z
0.21391496,0.14946435,5.0,0.201942,0.8973133,2023-03-31T07:08:14Z
8.225845,105.64095,6.4005685,0.36664292,0.88714963,2023-03-31T07:18:14Z
0.28796846,0.1378327,5.0,0.3598652,0.8977592,2023-03-31T07:28:14Z
0.26017702,0.09841828,5.0,0.3891045,0.89752066,2023-03-31T07:38:14Z
0.30939364,0.11076224,5.0,0.39715785,0.885021,2023-03-31T07:48:14Z
0.27914596,0.13648552,5.0,0.35691974,0.8977361,2023-03-31T07:58:14Z
0.28573245,0.13636498,5.0,0.35015678,0.8961899,2023-03-31T08:08:14Z
0.27704182,0.17642018,5.0,0.24457514,0.90566915,2023-03-31T08:18:14Z
2.9063988,109.83651,7.2447777,0.39469755,0.8918314,2023-03-31T08:28:14Z
0.31097725,0.12019634,5.0,0.42631227,0.88936794,2023-03-31T08:38:14Z
0.26472428,0.14514735,5.0,0.33771992,0.88547605,2023-03-31T08:48:14Z
0.2487166,0.1718336,5.0,0.3139238,0.8816179,2023-03-31T08:58:14Z
0.2916352,0.17356566,5.0,0.35819626,0.89598495,2023-03-31T09:08:14Z
0.33042058,0.11357636,5.0,0.35825565,0.9064519,2023-03-31T09:18:14Z
0.3188127,0.09604912,5.0,0.44033536,0.8893409,2023-03-31T09:28:14Z
0.31550348,0.19807044,5.0,0.35006544,0.896328,2023-03-31T09:38:14Z
0.29716086,0.12788028,5.0,0.3629251,0.886807,2023-03-31T09:48:14Z
6.8515353,114.75334,7.666657,0.3837428,0.89164275,2023-03-31T09:58:14Z
0.25200462,0.18765637,5.0,0.305739,0.8828356,2023-03-31T10:08:14Z
0.28933802,0.13958867,5.0,0.34397247,0.88338673,2023-03-31T10:18:14Z
0.26317176,0.15730548,5.0,0.3227061,0.8885665,2023-03-31T10:28:14Z
0.25233713,0.16294208,5.0,0.36423135,0.8709681,2023-03-31T10:38:14Z
0.29000443,0.14636058,5.0,0.3480236,0.8959861,2023-03-31T10:48:14Z
0.31200948,0.16002174,5.0,0.3644566,0.8915338,2023-03-31T10:58:14Z
0.29901657,0.12151056,5.0,0.3824728,0.89196634,2023-03-31T11:08:14Z
0.29827195,0.114812344,5.0,0.40166464,0.8845406,2023-03-31T11:18:14Z
0.3281564,0.15873833,5.0,0.3363525,0.907633,2023-03-31T11:28:14Z
0.27349037,0.14394209,5.0,0.29573375,0.8916116,2023-03-31T11:38:14Z
0.25607628,0.12037036,5.0,0.33600518,0.901211,2023-03-31T11:48:14Z
0.33134148,0.16957992,5.0,0.36455953,0.900288,2023-03-31T11:58:14Z
0.21954241,0.16744636,5.0,0.30321616,0.89546394,2023-03-31T12:08:14Z
0.30454713,0.08250879,5.0,0.42407218,0.87496865,2023-03-31T12:18:14Z
0.28399056,0.16245724,5.0,0.2851711,0.89857215,2023-03-31T12:28:14Z
0.31177804,0.17456666,5.0,0.3222258,0.8944396,2023-03-31T12:38:14Z
0.31978583,0.14634539,5.0,0.3358212,0.89597785,2023-03-31T12:48:14Z
0.27088118,0.13755932,5.0,0.322958,0.8830462,2023-03-31T12:58:14Z
0.29857063,0.16721366,5.0,0.36396223,0.8974457,2023-03-31T13:08:14Z
0.29631665,0.16669469,5.0,0.3149207,0.8997245,2023-03-31T13:18:14Z
0.24748515,0.13079937,5.0,0.32514405,0.8901371,2023-03-31T13:28:14Z
0.2459711,0.15829468,5.0,0.33364466,0.89293414,2023-03-31T13:38:14Z
0.30650473,0.15069674,5.0,0.35516807,0.89715254,2023-03-31T13:48:14Z
0.24525307,0.16354415,5.0,0.30703786,0.8827237,2023-03-31T13:58:14Z
0.31465033,0.15313004,5.0,0.39616984,0.89221305,2023-03-31T14:08:14Z
0.2157516,0.17721488,5.0,0.222654,0.9146266,2023-03-31T14:18:14Z
0.31591603,0.087910645,5.0,0.4139376,0.88753885,2023-03-31T14:28:14Z
0.30156234,0.09590422,5.0,0.3701277,0.89908606,2023-03-31T14:38:14Z
0.18413365,0.2392965,5.0,0.14318746,0.9104301,2023-03-31T14:48:14Z
0.24541871,0.13894996,5.0,0.32732937,0.89538777,2023-03-31T14:58:14Z
0.26627338,0.14266811,5.0,0.29975402,0.90382093,2023-03-31T15:08:14Z
0.2588248,0.15306659,5.0,0.34612915,0.8978511,2023-03-31T15:18:14Z
0.2749502,0.17630816,5.0,0.33139518,0.8982599,2023-03-31T15:28:14Z
0.3004399,0.14019914,5.0,0.34778115,0.8873719,2023-03-31T15:38:14Z
0.28459024,0.12688665,5.0,0.39255905,0.89210004,2023-03-31T15:48:14Z
0.2858301,0.13231607,5.0,0.36989832,0.8798249,2023-03-31T15:58:14Z
6.41298,118.20771,7.309284,0.27361804,0.9004204,2023-03-31T16:08:14Z
0.28472936,0.21365763,5.0,0.25794226,0.9092079,2023-03-31T16:18:14Z
0.3142352,0.14990646,5.0,0.3353495,0.90181845,2023-03-31T16:28:14Z
0.32537916,0.12195588,5.0,0.38675448,0.9071444,2023-03-31T16:38:14Z
0.28930908,0.153871,5.0,0.3092947,0.89108384,2023-03-31T16:48:14Z
0.27449307,0.18392731,5.0,0.3367942,0.8879385,2023-03-31T16:58:14Z
11.112334,102.705574,7.2257104,0.4157238,0.89181435,2023-03-31T17:08:14Z
0.2557014,0.161692,5.0,0.34657517,0.88491243,2023-03-31T17:18:14Z
0.19813222,0.26748428,5.0,0.18145947,0.8984937,2023-03-31T17:28:14Z
0.30657697,0.15392247,5.0,0.33887917,0.8889871,2023-03-31T17:38:14Z
0.2256387,0.1836844,5.0,0.25674754,0.8890267,2023-03-31T17:48:14Z
0.29369712,0.13834871,5.0,0.33116952,0.89858496,2023-03-31T17:58:14Z
0.29408547,0.14435934,5.0,0.31912035,0.9019965,2023-03-31T18:08:14Z
0.30185238,0.16113059,5.0,0.34429607,0.8843349,2023-03-31T18:18:14Z
0.3155226,0.15469642,5.0,0.35712177,0.90339595,2023-03-31T18:28:14Z
2.0362208,105.60442,7.4171624,0.34708494,0.8888433,2023-03-31T18:38:14Z
0.2829457,0.10622639,5.0,0.393807,0.89389974,2023-03-31T18:48:14Z
0.25190204,0.15985598,5.0,0.35571173,0.88793236,2023-03-31T18:58:14Z
0.28074488,0.15986405,5.0,0.3311189,0.89944494,2023-03-31T19:08:14Z
0.30563462,0.15500368,5.0,0.31517082,0.9008968,2023-03-31T19:18:14Z
0.2966878,0.14355415,5.0,0.3571691,0.8941675,2023-03-31T19:28:14Z
0.3326099,0.19375324,5.0,0.26135188,0.9286642,2023-03-31T19:38:14Z
0.2629063,0.13830721,5.0,0.34576693,0.890961,2023-03-31T19:48:14Z
0.27793166,0.1538888,5.0,0.329892,0.88981456,2023-03-31T19:58:14Z
0.2672243,0.17072651,5.0,0.3099487,0.9006522,2023-03-31T20:08:14Z
0.33080888,0.1362865,5.0,0.39530495,0.89087397,2023-03-31T20:18:14Z
0.34508863,0.1291163,5.0,0.36457017,0.89932406,2023-03-31T20:28:14Z
0.30141422,0.08917911,5.0,0.3883953,0.8934079,2023-03-31T20:38:14Z
0.18620172,0.19905421,5.0,0.25962222,0.9019473,2023-03-31T20:48:14Z
0.2859769,0.16281724,5.0,0.2983833,0.89858305,2023-03-31T20:58:14Z
0.2283932,0.16760059,5.0,0.22598207,0.910693,2023-03-31T21:08:14Z
0.26348102,0.14910664,5.0,0.35632932,0.8891489,2023-03-31T21:18:14Z
2.3860774,119.00269,8.655937,0.31215242,0.8982819,2023-03-31T21:28:14Z
0.25678068,0.16673307,5.0,0.35898054,0.875551,2023-03-31T21:38:14Z
0.2615101,0.16696441,5.0,0.35350385,0.8845974,2023-03-31T21:48:14Z
0.34290138,0.1416278,5.0,0.34698847,0.90668315,2023-03-31T21:58:14Z
7.8463945,104.43765,6.7046123,0.36076522,0.89529103,2023-03-31T22:08:14Z
0.29206836,0.11667514,5.0,0.36823192,0.89307886,2023-03-31T22:18:14Z
0.30039287,0.18928845,5.0,0.28725967,0.8998962,2023-03-31T22:28:14Z
0.34885177,0.19600853,5.0,0.30744144,0.90745753,2023-03-31T22:38:14Z
0.27158928,0.17159155,5.0,0.32422966,0.88353455,2023-03-31T22:48:14Z
0.29212767,0.13833877,5.0,0.37074292,0.8854346,2023-03-31T22:58:14Z
0.3347745,0.2017647,5.0,0.28355178,0.9039347,2023-03-31T23:08:14Z
0.2902491,0.16920193,5.0,0.3110175,0.89163613,2023-03-31T23:18:14Z
6.7089534,114.55488,7.569989,0.34506947,0.8971743,2023-03-31T23:28:14Z
0.31534505,0.13562389,5.0,0.35296765,0.8977967,2023-03-31T23:38:14Z
0.28320062,0.1260786,5.0,0.36916262,0.8878008,2023-03-31T23:48:14Z
0.2986872,0.101141796,5.0,0.41266394,0.8898313,2023-03-31T23:58:14Z
0.2541758,0.16165869,5.0,0.33782038,0.89780617,2023-04-01T00:08:14Z
0.2705468,0.15294248,5.0,0.27086508,0.8948398,2023-04-01T00:18:14Z
0.3175324,0.14776851,5.0,0.33395424,0.89299357,2023-04-01T00:28:14Z
0.29152426,0.12165967,5.0,0.4010084,0.8743197,2023-04-01T00:38:14Z
0.3135824,0.11475725,5.0,0.39807266,0.8889482,2023-04-01T00:48:14Z
0.32091564,0.12844892,5.0,0.36658093,0.8948463,2023-04-01T00:58:14Z
0.28990027,0.1263343,5.0,0.3549355,0.89419127,2023-04-01T01:08:14Z
0.28837374,0.12292846,5.0,0.35439703,0.9085233,2023-04-01T01:18:14Z
0.261624,0.16828595,5.0,0.34460068,0.89015657,2023-04-01T01:28:14Z
0.2324215,0.19952573,5.0,0.3226368,0.89061236,2023-04-01T01:38:14Z
0.2148343,0.17682905,5.0,0.2753428,0.9082297,2023-04-01T01:48:14Z
0.30779856,0.10281126,5.0,0.3929896,0.8999937,2023-04-01T01:58:14Z
0.26260027,0.16670592,5.0,0.30967933,0.8982141,2023-04-01T02:08:14Z
0.3210453,0.08090106,5.0,0.43178388,0.9001803,2023-04-01T02:18:14Z
0.31094193,0.12615839,5.0,0.38183624,0.88652575,2023-04-01T02:28:14Z
0.28170127,0.15597484,5.0,0.34274495,0.89718693,2023-04-01T02:38:14Z
0.29049754,0.17394565,5.0,0.3303003,0.8948257,2023-04-01T02:48:14Z
0.3030675,0.10203836,5.0,0.378943,0.88759017,2023-04-01T02:58:14Z
0.21862826,0.16671923,5.0,0.32301188,0.88307667,2023-04-01T03:08:14Z
0.26022908,0.17798458,5.0,0.30677795,0.88569653,2023-04-01T03:18:14Z
0.30014944,0.15149093,5.0,0.3937942,0.8950419,2023-04-01T03:28:14Z
